codice,"sito associazione",email
394,http://www.emergencypadova.altervista.org/,php/component/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5lbWVyZ2VuY3lwYWRvdmEuYWx0ZXJ2aXN0YS5vcm
395,http://www.emergencypadova.altervista.org/,php/component/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5lbWVyZ2VuY3lwYWRvdmEuYWx0ZXJ2aXN0YS5vcm
396,http://www.emergencypadova.altervista.org/,php/component/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5lbWVyZ2VuY3lwYWRvdmEuYWx0ZXJ2aXN0YS5vcm
397,http://www.emergencypadova.altervista.org/,php/component/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5lbWVyZ2VuY3lwYWRvdmEuYWx0ZXJ2aXN0YS5vcm
398,http://www.enars.it/,info@enars.it
399,http://www.enars.it/,segreteria@enars.it
400,http://www.enars.it/,progettobea@enars.it
401,http://www.enars.it/,isabella@enars.it
402,http://www.energym-club.it/,energym.club@gmail.com
403,http://www.energym-club.it/,info@energym-club.it
404,http://www.energym-club.it/,energym.club@gmail.com%20
405,http://www.euganeabonsai.org,info@euganeabonsai.org
406,http://www.fantaghiro.org,info@fantaghiro.org
407,http://www.felixefido.it,felixfido.info@gmail.com
408,http://www.festadeipopoli.it,info@angolidimondo.it
409,http://www.festaperte.org/,info@festaperte.org
410,http://www.fondazionebaccichetti.it,daniele.pol@ink-labs.com
411,http://www.fondazionecomunica.org/,fondazione@fondazionecomunica.org
412,http://www.gecaonlus.org,info@gecaonlus.org
413,http://www.generazionisolidali.org/,info@generazionisolidali.org
414,http://www.genitorialita.it,genitorialita@yahoo.it
415,http://www.genitorialita.it,info@genitorialita.it
416,http://ciboenonsolo.it/,ortiamo@ciboenonsolo.it
417,http://ciboenonsolo.it/,pratoerbe@ciboenonsolo.it
418,http://ciboenonsolo.it/,m.crippa@ciboenonsolo.it
419,http://ciboenonsolo.it/,v.bartolomei@ciboenonsolo.it
420,http://ciboenonsolo.it/,s.facchin@ciboenonsolo.it
421,http://ciboenonsolo.it/,a.ruggiero@ciboenonsolo.it
422,http://www.cmarypoppins.com/,info@mary-poppins.it
423,http://www.archibiodesign.org,info@archibiodesign.orgARCHITETTURA
424,http://www.archibiodesign.org,info@archibiodesign.org
425,http://cucinacongalileo.altervista.org,incucinacongalileo@libero.it
426,http://www.museovenetogiocattolo.it/,segreteria@museovenetogiocattolo.it
427,http://www.sippnet.it,sipp@sippnet.it
428,http://www.cocolocopadova.it,info@cocolocopadova.it
429,http://www.cocolocopadova.it,presidente@cocolocopadova.it
430,http://www.cocolocopadova.it,nicola@cocolocopadova.it
431,http://www.mystartpage.it,segnalazioni@mystartpage.it
432,http://www.arcipadova.org,padova@arci.it
433,http://www.arcipadova.org,info@festacontinua.it
434,http://formazionecontinua.jimdo.com/,progettofc@libero.it
435,http://www.nairionlus.org/,info@nairionlus.org
436,http://www.giorgioperlasca.it,info@giorgioperlasca.it
437,http://www.giorgioperlasca.it,fondazionegiorgioperlasca@pec.cgn.it
438,http://www.ardasantacroce.it/,info@ardasantacroce.it
439,http://www.neuropatia.it/,v.criconia@piccinonline.com
440,http://www.associazioni.milano.it,info@associazioni.milano.it
441,http://www.nidoilgirotondo.com/,girotondopadova@gmail.com
442,http://www.giovanemontagna.org,posta@giovanemontagna.org
443,http://www.gregorense.com/,info@centroserviziimpiantisti.it
444,http://www.assp-padova.it/,info@assp-padova.it
445,http://micha-scacchipadova.blogspot.it/,micha.scacchipadova@gmail.com
446,http://www.noipadova.it,padova@noiassociazione.it
447,http://www.nonprofitonline.it,redazione@nonprofitonline.it
448,http://www.taichi-wudang.com/,info@taichi-wudang.com
449,http://www.noprofit.org,noprofit@noprofit.org
450,http://www.gruppocinofiloilgelso.it,cinofiligelso@libero.it
451,http://www.tamteatromusica.it/,info@tamteatromusica.it
452,http://www.tamteatromusica.it/,flavia@tamteatromusica.it
453,http://www.tamteatromusica.it/,alessandro.martinello@gmail.com
454,http://www.tamteatromusica.it/,paola@tamteatromusica.it
455,http://www.tamteatromusica.it/,eugenia@tamteatromusica.it
456,http://www.tamteatromusica.it/,monica@tamteatromusica.it
457,http://www.tamteatromusica.it/,ikon@ikonstudio.it
458,http://www.gruppoloscarponepadova.it/,segreteria@gruppoloscarponepadova.it
459,http://www.tappetovolantepadova.com,9013138tapp.vol@libero.it
460,http://www.tappetovolantepadova.com,tapp.vol@libero.it
461,http://www.atateatropadova.it,info@atateatropadova.it
462,http://www.atateatropadova.it,gianlucameis@gmail.com
463,http://www.atateatropadova.it,francesco_ferrarese@alice.it
464,http://www.gsquickly.com,info@gsquickly.com
465,http://www.taracittamani.it,info@taracittamani.it
466,http://padova.cngei.org/,padova@cngei.it
467,http://padova.cngei.org/,presidente.padova@cngei.it
468,http://padova.cngei.org/,commissario.padova@cngei.it
469,http://www.autieri.it/,anai.castropretorio@alice.it
470,http://www.autieri.it/,snvphotographer@gmail.com
471,http://www.autieri.it/,studiolegale@gmail.com
472,http://www.autieri.it/,anai.castropretorio@alice.it?subject=&amp;body=
473,http://www.autieri.it/,snvphotographer@gmail.com?subject=&amp;body=
474,http://www.autieri.it/,studiolegale@gmail.com?subject=&amp;body=
475,http://www.icaro-ldv.org,icaro.onlus@gmail.com
476,http://www.oltrelosport-padova.it,info@oltrelosport-padova.it
477,http://www.teamforchildren.it,SEGRETERIA@TEAMFORCHILDREN.IT
478,http://www.teamphototravel.it/,newsletter-subscribe@teamphototravel.it?subject=Iscrizione%20newsletter&body=Nome:%20__________%20Co
479,http://www.avopadova.org,avo@sanita.padova.it
480,http://www.teatroaicolli.com/,teatroaicolli@libero.it
481,http://www.teatrocontinuo.it/,info@teatrocontinuo.it
482,http://www.teatrodelinutile.com/,info@teatrodelinutile.com
483,http://www.teatrodelinutile.com/,direzione@teatrodelinutile.com
484,http://www.teatrodelinutile.com/,distribuzione@teatrodelinutile.com
485,http://www.teatrodelinutile.com/,comunicazione@teatrodelinutile.com
486,http://www.orchestragiovaniledelveneto.it,aicasegreteria@gmail.com
487,http://www.orchestragiovaniledelveneto.it,segreteriaogv@gmail.com
488,http://www.teatrofuorirotta.it/,info@teatrofuorirotta.it
489,http://www.overlord.it,info@overlord.it
490,http://www.overlord.it,presidente@overlord.it
491,http://www.overlord.it,direttivo@overlord.it
492,http://www.overlord.it,tornei@overlord.it
493,http://www.overlord.it,news@overlord.it
494,http://www.overlord.it,ilgattonerosuidadi@overlord.it
495,http://www.teatroinvisibile.it,info@teatroinvisibile.it
496,http://www.teatroinvisibile.it,antoniocargnello@gmail.com
497,http://www.teatroinvisibile.it,saracele@hotmail.com
498,http://www.teatroinvisibile.it,"info@teatroinvisibile.it - antoniocargnello@gmail.com - saracele@hotmail.com"
499,http://www.teatrolaterale.it,info@teatrolaterale.it
500,http://valentinapenellonlus.org/,gruppoama@valentinapenellonlus.org
501,http://valentinapenellonlus.org/,lifecarepadova@valentinapenellonlus.org
502,http://www.aasu.biz/,direzione@aasu.biz
503,http://www.abracalam.org,abracalam@hotmail.com
504,http://www.padovajazz.com,festival@padovajazz.com
505,http://www.padovaorni.it/,padovaorni@libero.it
506,http://www.acs-italia.it/,/mailto/component.html?link=aHR0cDovL3d3dy5hY3MtaXRhbGlhLml0L2pvb21sYS9yYWNjb2x0YS1mb25kaS1wZXItZ2F6
507,http://www.acs-italia.it/,/mailto/component.html?link=aHR0cDovL3d3dy5hY3MtaXRhbGlhLml0L2pvb21sYS9ib3NuaWEtZXJ6ZWdvdmluYS9sYW1w
508,http://www.informagiovani.fe.it,informagiovani@comune.fe.it
509,http://www.activitaonlus.it,info@activitaonlus.it
510,http://www.adalabo.blogspot.com,adalabo@libero.it
511,http://www.padovaricamalarte.it/,padova.ricamalarte@libero.it
512,http://www.inghetto.it,associazioneinghetto@gmail.com
513,http://www.adozione-a-distanza.info,privacy@sositalia.it
514,http://www.padovasoccorso.it/,padovasoccorso@libero.it
515,http://www.padovatriathlon.it,info@padovatriathlon.it
516,http://www.irfoss.it/,info@irfoss.it
517,http://www.aegeepadova.org,your@email.com
518,http://www.padovayoga.org/,circolo.deva@padovayoga.org
519,http://www.afasiavolontarivenetiaita.it/,caterina.ciardella@gmail.com
520,http://www.palioarcella.it,palio.arcella@libero.it
522,http://www.pane-rose.it,pane-rose@tiscali.it
523,http://www.agimuspadova.com/,agimuspadova@libero.it
524,http://www.uaar.it/padova,info@oraalternativa.it
525,http://www.uaar.it/padova,padova@uaar.it
526,http://www.agronomisenzafrontiere.it/,droniunipd@gmail.com
527,http://www.agronomisenzafrontiere.it/,framama01@gmail.com
528,http://www.panthaku.com/,info@panthaku.com
529,http://www.istitutobruni.com/liceo-scientifico-privato-padova-r-bruni/genitori/associazione-genitori,info@istitutobruni.com
530,http://www.istitutobruni.com/liceo-scientifico-privato-padova-r-bruni/genitori/associazione-genitori,beretta@istitutobruni.com
531,http://www.istitutobruni.com/liceo-scientifico-privato-padova-r-bruni/genitori/associazione-genitori,bettini@istitutobruni.com
532,http://www.istitutobruni.com/liceo-scientifico-privato-padova-r-bruni/genitori/associazione-genitori,liceo@istitutobruni.com
533,http://www.ahppadova.it,info@ahppadova.it
534,http://www.parieuguali.it,info@parieuguali.it
535,http://www.parrocchiabrusegana.it/,parrocchia.brusegana@alice.it
536,http://www.jardin.it/,info@jardin.it
537,http://www.aicaweb.it,aicasegreteria@gmail.com
538,http://www.aicaweb.it,segreteriaogv@gmail.com
539,http://www.aicaweb.it,SIRsegreteriaogv@gmail.com
540,http://www.aicaweb.it,silversymphony@aicaweb.it
541,http://www.aicaweb.it,info@aica.it
542,http://www.aicaweb.it,aicasegreteria@libero.it
543,http://www.aicaweb.it,segreteriaogv@libero.it
544,http://www.karibuafrika.it,karibuafrikaonlus@gmail.com
545,http://www.aicsveneto.it,comitatoregionale@aicsveneto.it
546,http://www.aicsveneto.it,mailcomitatoregionale@aicsveneto.it
547,http://www.peldicarota.it/,infolatorlonga@gmail.com
548,http://www.peldicarota.it/,info@peldicarota.it
549,http://www.uisp.it/padova/,padova@uisp.it
550,http://www.balletcenter.it,info@balletcenter.it
551,http://www.aikidopadova.com/,aascb@aactg.it
552,http://www.kitoonlus.org/,info@kitoonlus.org
553,http://www.kitoonlus.org/,office@kitoonlus.org
554,http://www.kitoonlus.org/,communication@kitoonlus.org
555,http://www.usarcella.com/,info@usarcella.com
556,http://www.lafattoriaincitta.org/,lafattoriaincitta@virgilio.it
557,http://www.piccolo-padova.it,info@piccolo-padova.it
558,http://www.piccolo-padova.it,info@teatroespettacolo.com
559,http://www.planetariopadova.it/index.php,segreteria@planetariopadova.it
560,http://www.aipp.eu/home,dentaloffice@gmail.com
561,http://www.biorekk.org,info@biorekk.org
562,http://www.ustorre.org/,INFOUSTORRE@GMAIL.COM
563,http://www.ustorre.org/,lorenzino.cardin@telecomitalia.it
564,http://www.ustorre.org/,infoustorre@gmail.com
565,http://www.professionisti.it,info@professionisti.it
566,http://www.validealternative.com/,validealternative@yahoo.com
567,http://www.panthaku.com/,info@panthaku.com
568,http://www.veciapadova.org/,veciapadova@gmail.com
569,http://www.veciapadova.org/,sicampa@gmail.com
570,http://www.bresciaonline.it,clienti@numerica.com
571,http://www.aiutiamoliaviverepadovaest.org/,padovaest@aiutiamoliavivere.it
572,http://www.aiutiamoliaviverepadovaest.org/,
573,http://www.bronsequerte.it,bronsequerte@bronsequerte.it
574,http://www.provincia.ra.it,urp@mail.provincia.ra.it
575,http://www.provincia.ra.it,provra@cert.provincia.ra.it
576,http://www.vivi-amovillabreda.blogspot.it/,associazione.viviamovillabreda@gmail.com
577,http://www.vivi-amovillabreda.blogspot.it/,lucia.barbato@tiscali.it
578,http://www.psicologisenzafrontiere.org,psfitalia@gmail.com
579,http://www.viviautismo.org/,info@viviautismo.org
580,http://www.alvisecornaro.org/,info@alvisecornaro.org
581,http://www.ambpadova.it/,ambpadova@alice.it
582,http://www.ambpadova.it/,ambpd@lycos.it
583,http://www.cameraminorilepadova.it/,info@cameraminorilepadova.it
584,http://www.rcv.veneto.it/,rcv.veneto@pec.csvpadova.org
585,http://www.rcv.veneto.it/,info@rcv.veneto.it
586,http://www.regazzo.org/,info@regazzo.org
587,http://www.regazzo.org/,
588,http://www.amiciitalia.org/veneto,amicitriveneto@inwind.it
589,http://www.carichisospesi.com,carichisospesi@gmail.com
590,http://www.carichisospesi.com,carichisospesi@libero.it
591,http://www.amicimusicapadova.org,info@amicimusicapadova.org
593,http://www.ynsula.it/,info@ynsula.it
594,http://www.amnesty.it,info@amnesty.it
595,http://www.ceavonlus.org/,ceav.padova@gmail.com
596,http://www.andaweb.it,info@andaweb.it
597,http://www.ceccarelloinnovazionesrl.it,info@ceccarelloinnovazionesrl.it
598,http://www.andreanao.it/,info@andreanao.it
599,http://www.ceciliaperlaricerca.it,info@ceciliaperlaricerca.it
600,http://www.anpha.it,anpha@anpha.it
601,http://www.centrodanzapadova.it/,info@centrodanzapadova.it
602,http://www.centrodarte.it,info@centrodarte.it
603,http://www.anterospadova.it/,info@anterospadova.it
604,http://www.anterospadova.it/,portavoce@anterospadova.it
605,http://www.antichi-mestieri.it,info@antichi-mestieri.it
606,http://www.centrolidiacrepet.it,biblioteca@centrolidiacrepet.it
607,http://www.centroserenamente.com/,info@centroserenamente.com
608,http://www.centrostuditeatralititolivio.it,csttitolivio@vodafone.it
609,http://www.charaperladanza.it,charaperladanza@gmail.com
610,http://www.apsprometeus.it/,prometeus.padova@gmail.com
611,http://www.arcadinoi.org,info@arcadinoi.it
612,http://www.ciai.it,adozioni@ciai.it
613,http://www.ciai.it,cooperazione@ciai.it
614,http://www.ciai.it,centrostudi@ciai.it
615,http://www.ciai.it,ufficiostampa@ciai.it
616,http://www.ciai.it,segreteriagenerale@ciai.it
617,http://www.ciai.it,amministrazione@ciai.it
618,http://www.ciai.it,simona.molteni@ciai.it
619,http://www.ciai.it,donatella.ceralli@ciai.it
620,http://www.ciai.it,info@ciai.it
621,http://www.ciai.it,lazio@ciai.it
622,http://www.ciai.it,puglia@ciai.it
623,http://www.ciai.it,sardegna@ciai.it
624,http://www.ciai.it,toscana@ciai.it
625,http://www.ciai.it,veneto@ciai.it
626,http://www.cilla.it/,cilla@cilla.it
627,http://www.cin-padova.it,cinpadova@libero.it
629,http://www.circolodellalirica.it,3200578485artes.padova@gmail.com
630,http://www.circolodellalirica.it,ufficiostampa@circolodellalirica.it
631,http://www.circolosantaceciliapd.it,webmaster@circolosantaceciliapd.it
